gname,gid,year,end,duration,base,num_base,mul_bases,EAP,ECA,LAC,MENA,NA,SAS,SSA,left,nat,rel,right,size,peak_size,ercsr,pch,sq,tch,terr_POP,shr_trans,total_atks,total_casualties,endstr,terrctrl,lead_hierarch,drugtk,diversity,kidnap,state_sponsor,num_sponsor,social_service,public_service,num_allies,num_rivals,num_enemies,fate_leader,total_deaths,total_injuries,terr_deaths,terr_injuries,nonterr_deaths,nonterr_injuries,terr_casualties,nonterr_casualties
Abu Salim Martyr's Brigade,10,2014,0,4,Libya,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abu Salim Martyr's Brigade,10,2015,0,5,Libya,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.16038608137508611,1.0,1.0,0.0,0,,,,0.0,1.0,,,9,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abu Salim Martyr's Brigade,10,2016,0,6,Libya,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abu Sayyaf Group (ASG),11,1991,0,1,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,1.0,1.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abu Sayyaf Group (ASG),11,1992,0,2,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,1.0,1.0,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abu Sayyaf Group (ASG),11,1993,0,3,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.03000739067028514,1.0,2.0,47.0,0,,,,0.0,1.0,1.0,1.0,9,1.0,,,,0.0,41.0,6.0,41.0,6.0,0.0,0.0,47.0,0.0
Abu Sayyaf Group (ASG),11,1994,0,4,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.10258479989296009,0.5,7.0,101.0,0,,,,0.48979591836734704,1.0,1.0,1.0,9,1.0,,,,0.0,35.0,66.0,2.0,0.0,33.0,66.0,2.0,99.0
Abu Sayyaf Group (ASG),11,1995,0,5,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.07159660354304385,0.8,5.0,118.0,0,,,,0.31999999999999984,1.0,1.0,1.0,9,1.0,,,,0.0,117.0,1.0,41.0,0.0,76.0,1.0,41.0,77.0
Abu Sayyaf Group (ASG),11,1996,0,6,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.11197251097250127,0.0,8.0,28.0,0,,,,0.40625,0.0,1.0,1.0,9,1.0,,,,0.0,2.0,26.0,0.0,0.0,2.0,26.0,0.0,28.0
Abu Sayyaf Group (ASG),11,1997,0,7,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.027372975570002525,0.5,2.0,2.0,0,,,,0.5,1.0,1.0,1.0,9,1.0,,,,0.0,2.0,0.0,,0.0,,0.0,,
Abu Sayyaf Group (ASG),11,1998,0,8,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.09371607603560113,0.5714285714285714,7.0,32.0,0,0.0,1.0,1.0,0.6122448979591837,1.0,1.0,1.0,0,1.0,2.0,0.0,0.0,2.0,4.0,28.0,0.0,0.0,4.0,28.0,0.0,32.0
Abu Sayyaf Group (ASG),11,1999,0,9,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.11790010172420776,0.1111111111111111,9.0,118.0,0,0.0,1.0,1.0,0.1975308641975309,1.0,1.0,1.0,0,1.0,2.0,0.0,0.0,0.0,11.0,107.0,0.0,0.0,11.0,107.0,0.0,118.0
Abu Sayyaf Group (ASG),11,2000,0,10,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.19232848104389336,0.3333333333333333,15.0,95.0,0,1.0,0.0,1.0,0.6577777777777777,1.0,1.0,1.0,0,1.0,2.0,0.0,0.0,0.0,19.0,76.0,2.0,0.0,17.0,76.0,2.0,93.0
Abu Sayyaf Group (ASG),11,2001,0,11,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.13807765650584572,0.2727272727272727,11.0,137.0,0,0.0,0.0,1.0,0.7438016528925621,1.0,1.0,1.0,0,1.0,2.0,0.0,0.0,0.0,44.0,93.0,1.0,0.0,43.0,93.0,1.0,136.0
Abu Sayyaf Group (ASG),11,2002,0,12,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.18438377589946708,0.26666666666666666,15.0,305.0,0,1.0,0.0,1.0,0.6488888888888887,1.0,1.0,1.0,0,1.0,3.0,0.0,0.0,0.0,34.0,271.0,2.0,0.0,32.0,271.0,2.0,303.0
Abu Sayyaf Group (ASG),11,2003,0,13,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.024087112294141604,0.0,2.0,7.0,0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0
Abu Sayyaf Group (ASG),11,2004,0,14,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.035428122226974446,0.3333333333333333,3.0,10.0,0,0.0,1.0,1.0,0.4444444444444445,1.0,1.0,1.0,0,1.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,7.0,3.0,0.0,10.0
Abu Sayyaf Group (ASG),11,2005,0,15,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.1043185116780575,0.0,9.0,129.0,0,0.0,1.0,1.0,0.19753086419753085,0.0,1.0,1.0,0,1.0,3.0,0.0,0.0,0.0,10.0,119.0,1.0,0.0,9.0,119.0,1.0,128.0
Abu Sayyaf Group (ASG),11,2006,0,16,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.022776599854282147,1.0,2.0,4.0,0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0
Abu Sayyaf Group (ASG),11,2007,0,17,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.04479609879734794,0.25,4.0,22.0,0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0,1.0,3.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,10.0,12.0,0.0,22.0
Abu Sayyaf Group (ASG),11,2008,0,18,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.022038114831448533,0.0,2.0,6.0,0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0
Abu Sayyaf Group (ASG),11,2009,0,19,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0650611885839865,0.0,6.0,22.0,0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0,1.0,3.0,0.0,0.0,0.0,10.0,12.0,5.0,0.0,5.0,12.0,5.0,17.0
Abu Sayyaf Group (ASG),11,2010,0,20,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.07468528899536593,0.2857142857142857,7.0,42.0,0,0.0,0.0,1.0,0.48979591836734704,1.0,1.0,1.0,0,1.0,2.0,0.0,0.0,0.0,7.0,35.0,2.0,0.0,5.0,35.0,2.0,40.0
Abu Sayyaf Group (ASG),11,2011,0,21,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.07346926266457902,0.0,7.0,31.0,0,1.0,0.0,1.0,0.0,0.0,,,0,1.0,2.0,0.0,0.0,0.0,7.0,24.0,0.0,1.0,7.0,23.0,1.0,30.0
Abu Sayyaf Group (ASG),11,2012,0,22,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,100.0,100.0,1.0,0.0,0.0,0.0,0.1754990123431759,0.17647058823529413,17.0,114.0,0,1.0,0.0,1.0,0.6989619377162629,1.0,,,0,1.0,2.0,0.0,0.0,0.0,16.0,98.0,1.0,0.0,15.0,98.0,1.0,113.0
Abu Sayyaf Group (ASG),11,2013,0,23,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.24370175162258656,0.2916666666666667,24.0,23.0,0,,,,0.44791666666666663,1.0,,,9,1.0,,,,0.0,12.0,11.0,1.0,0.0,11.0,11.0,1.0,22.0
Abu Sayyaf Group (ASG),11,2014,0,24,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.46951992057640984,0.38636363636363635,47.0,62.0,0,,,,0.5982986767485823,1.0,,,9,1.0,,,,0.0,27.0,35.0,0.0,0.0,27.0,35.0,0.0,62.0
Abu Sayyaf Group (ASG),11,2015,0,25,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.7176820003948431,0.15625,73.0,174.0,0,,,,0.6263839369487708,1.0,,,9,1.0,,,,0.0,25.0,149.0,3.0,0.0,22.0,149.0,3.0,171.0
Abu Sayyaf Group (ASG),11,2016,0,26,Philippines,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.5032896657926267,0.44680851063829785,52.0,27.0,0,,,,0.6242603550295858,1.0,,,9,1.0,,,,0.0,10.0,17.0,5.0,0.0,5.0,17.0,5.0,22.0
Achik National Volunteer Council (ANVC),12,1995,0,1,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,1996,0,2,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,1997,0,3,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,1998,0,4,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,1999,0,5,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2000,0,6,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2001,0,7,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.002395758531845759,0.0,1.0,7.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,5.0,2.0,0.0,,5.0,,,
Achik National Volunteer Council (ANVC),12,2002,0,8,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2003,0,9,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2004,0,10,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2005,0,11,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2006,0,12,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2007,0,13,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2008,0,14,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2009,0,15,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2010,0,16,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2011,0,17,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2012,0,18,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2013,0,19,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2014,0,20,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2015,0,21,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achik National Volunteer Council (ANVC),12,2016,0,22,"Bangladesh,Myanmar,India",3,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actiefront Nationalistisch Nederland,13,1992,1,1,Netherlands,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,,10.0,0.0,1.0,0.0,0.0,0.13171615747614984,0.0,2.0,0.0,3,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Action Directe,14,1979,0,1,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Action Directe,14,1980,0,2,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.14455885354131787,0.25,8.0,7.0,0,,,,0.0,0.0,,,9,1.0,,,,1.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0
Action Directe,14,1981,0,3,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Action Directe,14,1982,0,4,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.14321844463086314,0.875,8.0,8.0,0,,,,0.40625,0.0,,,9,1.0,,,,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0
Action Directe,14,1983,0,5,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.053422338272952674,0.0,3.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Action Directe,14,1984,0,6,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.10624965989041163,0.2,6.0,12.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,12.0
Action Directe,14,1985,0,7,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.22889062384069098,0.07692307692307693,13.0,1.0,0,,,,0.14201183431952646,0.0,,,9,1.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Action Directe,14,1986,0,8,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.2100373672229092,0.5,12.0,53.0,0,,,,0.2777777777777777,0.0,,,9,1.0,,,,0.0,4.0,49.0,0.0,0.0,4.0,49.0,0.0,53.0
Action Directe,14,1987,1,9,France,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,0.0,0.0,,,9,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Action Front for the Liberation of the Baltic Countries,15,1977,1,1,France,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,1.0,0.0,0.03652003374012877,0.5,2.0,0.0,3,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,1994,0,1,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,1995,0,2,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,1996,0,3,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,1997,0,4,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,1998,0,5,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,1999,0,6,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,2000,0,7,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,2001,0,8,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,2002,0,9,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adan Abyan Islamic Army,16,2003,1,10,Yemen,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.05138195360970042,0.0,1.0,7.0,1,,,,0.0,0.0,,,9,1.0,,,,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0
Adivasi National Liberation Army (ANLA),17,2007,0,1,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0016953732363289707,0.0,2.0,10.0,0,,,,0.5,1.0,,,9,,,,,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0
Adivasi National Liberation Army (ANLA),17,2008,0,2,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2009,0,3,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2010,0,4,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2011,0,5,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2012,0,6,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0007917243573773698,0.0,1.0,0.0,0,,,,0.0,1.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2013,0,7,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2014,0,8,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0007728815680633044,0.0,1.0,0.0,0,,,,0.0,1.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2015,0,9,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adivasi National Liberation Army (ANLA),17,2016,0,10,India,1,0,0,0,0,0,0,1,0,,,,,,100.0,,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
