country,country_code,happiness_score,year,nattacks,region_txt,fsi,country_code_2,latitude,longitude
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Ivory Coast,,3.655,2015,4.0,,,,,
Burkina Faso,BFA,3.587,2015,6.0,Sub-Saharan Africa,89.2,BF,12.238333,-1.561593
Afghanistan,AFG,3.575,2015,1928.0,South Asia,107.9,AF,33.93911,67.709953
Rwanda,RWA,3.465,2015,0.0,,90.2,RW,-1.940278,29.873888
Benin,BEN,3.34,2015,0.0,,78.8,BJ,9.30769,2.315834
Syria,SYR,3.006,2015,491.0,Middle East & North Africa,107.8,SY,34.802075,38.996815000000005
Burundi,BDI,2.905,2015,102.0,Sub-Saharan Africa,98.0,BI,-3.3730559999999996,29.918885999999997
Togo,TGO,2.839,2015,0.0,,86.8,TG,8.619543,0.824782
USA,USA,,2015,0.0,North America,,,,
Bosnia-Herzegovina,BIH,,2015,6.0,Eastern Europe,,,,
Democratic Republic of the Congo,COD,,2015,143.0,Sub-Saharan Africa,,,,
Maldives,MDV,,2015,2.0,South Asia,74.3,MV,3.202778,73.22068
Somalia,SOM,,2015,422.0,Sub-Saharan Africa,114.0,SO,5.152149,46.199616
South Sudan,SSD,,2015,54.0,Sub-Saharan Africa,114.5,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
West Bank and Gaza Strip,,,2015,246.0,,,,,
